#   Full data used in Becker et al. 2018
# data sources: K2 campaign 5 (K2 C5)
#               K2 campaign 18 (K2 C18)
#               HATNet survey (HAT)
#               Kelt (KELT)
#               WASP (WASP)
#   Errors are uniquely derived for HAT/KELT/WASP
# data sets. 
#   In the paper, we scale errors so that flat line 
# model has a chi-sq of 1, but that scaling is not
# reflected in this data file. 
#   K2 errors are set to the K2 precision for each 
# K2 campaign.
# Flux and error are normalized.
# BJD and BJD-2454833 are given in days.
#
,BJD,BJD-2454833,Flux,Error,Data_Source
8194,2455565.959,732.958781,0.99993553,0.00145,HAT
8195,2455565.961,732.9614778,1.007135722,0.00146,HAT
8196,2455565.964,732.9641747,1.007571791,0.00146,HAT
8197,2455565.967,732.9668368,1.015724668,0.00147,HAT
8198,2455565.97,732.9698463,0.983358781,0.00144,HAT
8199,2455565.973,732.9724967,1.016332936,0.00146,HAT
8200,2455565.975,732.9751473,1.008862548,0.00148,HAT
8201,2455565.978,732.9777635,1.002868522,0.00146,HAT
8202,2455565.98,732.9804369,1.006032475,0.00146,HAT
8203,2455565.983,732.9830874,1.003690931,0.00145,HAT
8204,2455565.986,732.9858075,1.012269147,0.00146,HAT
8205,2455565.988,732.988458,1.007775973,0.00146,HAT
8206,2455565.991,732.9911087,1.01420092,0.00147,HAT
8207,2455565.994,732.9937707,0.994910467,0.00148,HAT
8208,2455565.996,732.9963867,1.003681687,0.0015,HAT
8209,2455565.999,732.9990604,0.996405234,0.00146,HAT
8210,2455566.002,733.0017226,0.998325122,0.00149,HAT
8211,2455566.004,733.0043847,1.015902432,0.00148,HAT
8212,2455566.007,733.0070815,1.011318612,0.00147,HAT
8213,2455566.01,733.0100563,0.989236199,0.00147,HAT
8214,2455566.013,733.0127182,0.995946478,0.00148,HAT
8215,2455566.015,733.0153573,1.025311905,0.00148,HAT
8216,2455566.018,733.0180309,0.994782187,0.00147,HAT
8217,2455566.023,733.0232743,1.002674569,0.00149,HAT
8218,2455566.026,733.0259481,0.991845438,0.0015,HAT
8219,2455566.029,733.0285869,1.018994876,0.00152,HAT
8220,2455566.031,733.0312376,1.002259081,0.00149,HAT
8221,2455566.034,733.0338648,1.006282685,0.0015,HAT
8222,2455566.037,733.0365503,0.991260955,0.00149,HAT
8223,2455566.039,733.0392239,0.998830971,0.00147,HAT
8224,2455566.042,733.0418859,0.999171413,0.0015,HAT
8225,2455566.045,733.0445019,0.999981579,0.00151,HAT
8226,2455566.047,733.0471294,0.999327871,0.00153,HAT
8227,2455566.05,733.0501039,1.000746316,0.00153,HAT
8228,2455566.053,733.0527197,1.004745339,0.00152,HAT
8229,2455566.055,733.0553358,1.002379093,0.00152,HAT
8230,2455566.058,733.0579862,0.999907901,0.00154,HAT
8231,2455566.061,733.0606253,1.019877475,0.00155,HAT
8232,2455566.063,733.0632294,1.001779177,0.00157,HAT
8233,2455566.776,733.7757745,1.014845663,0.00172,HAT
8234,2455566.779,733.7784993,1.003330467,0.00165,HAT
8235,2455566.781,733.7811846,0.994901304,0.00198,HAT
8236,2455566.784,733.7838121,0.991416175,0.0019,HAT
8237,2455566.786,733.7864397,1.021682607,0.0019,HAT
8238,2455566.789,733.7890555,1.00855596,0.00184,HAT
8239,2455566.792,733.7917523,0.997580612,0.0018,HAT
8240,2455566.794,733.7944492,0.997442801,0.00169,HAT
8241,2455566.797,733.7970998,0.989445779,0.0019,HAT
8242,2455566.8,733.7997155,0.996414411,0.00189,HAT
8243,2455566.802,733.802343,1.010322442,0.00193,HAT
8244,2455566.805,733.8050052,0.999327871,0.00205,HAT
8245,2455566.808,733.8076558,0.994763863,0.00186,HAT
8246,2455566.811,733.8106071,1.00986658,0.00197,HAT
8247,2455566.813,733.8132924,1.006468066,0.00189,HAT
8248,2455566.816,733.8159662,1.019116892,0.00189,HAT
8249,2455566.819,733.8186051,1.013425902,0.00196,HAT
8250,2455566.821,733.8212558,0.984065486,0.00188,HAT
8251,2455566.824,733.8239294,0.977093221,0.00199,HAT
8252,2455566.827,733.8265338,0.99859181,0.00201,HAT
8253,2455566.829,733.8291843,0.985707362,0.00177,HAT
8254,2455566.832,733.8318116,1.002037558,0.00182,HAT
8255,2455566.834,733.8344739,1.000746316,0.00183,HAT
8256,2455566.837,733.8371012,0.995634644,0.00186,HAT
8257,2455566.84,733.8397634,0.994745539,0.00198,HAT
8258,2455566.842,733.8423909,1.011579454,0.00221,HAT
8259,2455566.845,733.8450299,0.984128933,0.0022,HAT
8260,2455566.848,733.8477035,1.006570041,0.00216,HAT
8261,2455566.851,733.8506551,0.997580612,0.00209,HAT
8262,2455566.853,733.8532707,0.989883306,0.00221,HAT
8263,2455566.856,733.8558752,1.003672442,0.00216,HAT
8264,2455566.859,733.8585256,1.002388326,0.00216,HAT
8265,2455566.861,733.8611298,0.987852265,0.00231,HAT
8266,2455566.864,733.8637343,1.010303831,0.00232,HAT
8267,2455566.866,733.8663731,0.995038764,0.00234,HAT
8268,2455566.869,733.8689773,0.995093753,0.00242,HAT
8269,2455566.872,733.8715817,0.995836408,0.00217,HAT
8270,2455566.874,733.8742206,0.982498735,0.00217,HAT
8271,2455566.877,733.876871,0.998803372,0.00242,HAT
8272,2455566.88,733.8794987,0.996276761,0.0024,HAT
8273,2455566.882,733.882126,0.988325498,0.00292,HAT
8274,2455566.885,733.8847304,0.993829766,0.00278,HAT
8275,2455566.887,733.8873576,0.990047428,0.00272,HAT
8276,2455566.89,733.8902745,1.001751497,0.00268,HAT
8277,2455566.893,733.8929134,0.989272644,0.00255,HAT
8278,2455566.896,733.8955293,0.997984968,0.00261,HAT
8279,2455566.898,733.8981682,0.998141241,0.00266,HAT
8280,2455566.901,733.9007725,0.984255839,0.00269,HAT
8281,2455566.903,733.9033885,0.985035767,0.0026,HAT
8282,2455566.906,733.9060041,0.979589226,0.00249,HAT
8283,2455566.909,733.9086433,0.999014979,0.00239,HAT
8284,2455566.911,733.9112473,0.993472843,0.00208,HAT
8285,2455566.914,733.9139675,1.022030838,0.00172,HAT
8286,2455566.917,733.916618,1.00091224,0.00196,HAT
8287,2455566.919,733.919315,0.975717288,0.00244,HAT
8288,2455566.922,733.9219538,0.990831945,0.00187,HAT
8289,2455566.925,733.9245813,0.979896034,0.00179,HAT
8290,2455566.927,733.9272549,1.001852993,0.00188,HAT
8291,2455566.93,733.9302413,1.007005865,0.00175,HAT
8292,2455566.933,733.9329379,1.010722654,0.00149,HAT
8293,2455566.936,733.935635,0.991224436,0.00142,HAT
8294,2455566.938,733.9383665,0.984999477,0.00139,HAT
8295,2455566.944,733.943633,0.988625937,0.0014,HAT
8296,2455566.946,733.9463297,1.002536054,0.00139,HAT
8297,2455566.949,733.949015,0.995698837,0.00144,HAT
8298,2455566.952,733.9517234,0.996735669,0.00141,HAT
8299,2455566.954,733.9544089,0.990366633,0.00138,HAT
8300,2455566.957,733.957094,1.010331748,0.00139,HAT
8301,2455566.962,733.9623836,0.989391101,0.0014,HAT
8302,2455566.965,733.9651151,1.007423321,0.00148,HAT
8303,2455566.968,733.9678467,1.005402591,0.00144,HAT
8304,2455566.971,733.9708213,0.996350172,0.00154,HAT
8305,2455566.974,733.9735184,0.992165222,0.00141,HAT
8306,2455566.976,733.976192,0.987588445,0.00144,HAT
8307,2455566.979,733.9788771,0.988070652,0.0014,HAT
8308,2455566.982,733.9815394,1.009820075,0.00145,HAT
8309,2455566.984,733.9842015,0.994956286,0.00142,HAT
8310,2455566.987,733.9868751,1.005013742,0.00139,HAT
8311,2455566.99,733.989572,1.00563412,0.00139,HAT
8312,2455566.992,733.9922342,1.00403303,0.00149,HAT
8313,2455566.995,733.994989,0.992695378,0.00142,HAT
8314,2455566.998,733.9976627,1.015593704,0.0014,HAT
8315,2455567,734.0004174,1.012231854,0.00141,HAT
8316,2455567.003,734.0031606,0.995561286,0.0014,HAT
8317,2455567.006,734.0058344,1.00563412,0.0014,HAT
8318,2455567.009,734.0085195,0.997203973,0.0014,HAT
8319,2455567.012,734.0115172,0.991827167,0.00143,HAT
8320,2455567.014,734.0142025,1.004976716,0.00154,HAT
8321,2455567.017,734.0168763,1.020619825,0.00158,HAT
8322,2455567.02,734.0195384,1.016548257,0.00168,HAT
8323,2455567.022,734.0221773,0.984627588,0.0015,HAT
8324,2455567.025,734.0248512,0.997736821,0.00146,HAT
8325,2455567.028,734.027525,0.992457687,0.00142,HAT
8326,2455567.03,734.0302101,1.002757687,0.00144,HAT
8327,2455567.033,734.0328607,0.990147739,0.00152,HAT
8328,2455567.036,734.0355228,0.994754701,0.00144,HAT
8329,2455567.038,734.0382544,1.001216504,0.00152,HAT
8330,2455567.041,734.0410322,0.985888952,0.00157,HAT
8331,2455567.044,734.0436944,0.991872844,0.00195,HAT
8332,2455567.046,734.046368,1.014574634,0.00201,HAT
8333,2455567.049,734.0490187,0.992713665,0.00164,HAT
8334,2455567.052,734.0520859,1.006468066,0.00153,HAT
8335,2455567.055,734.054748,1.012875345,0.00145,HAT
8336,2455567.057,734.0574914,0.992631379,0.00156,HAT
8337,2455567.06,734.0602112,1.028025767,0.00148,HAT
8338,2455568.787,735.7864987,1.02447178,0.00381,HAT
8339,2455568.792,735.7917535,0.995955651,0.00194,HAT
8340,2455568.795,735.794601,1.00174227,0.00152,HAT
8341,2455568.797,735.7974713,1.001317946,0.00194,HAT
8342,2455568.8,735.8002029,1.027675493,0.00177,HAT
8343,2455568.803,735.8029462,0.996029038,0.00272,HAT
8344,2455568.837,735.8374381,0.986661086,0.0029,HAT
8345,2455568.84,735.8401001,1.00775741,0.00235,HAT
8346,2455568.843,735.8429013,0.995423754,0.00215,HAT
8347,2455568.846,735.845679,0.988607726,0.00253,HAT
8348,2455568.848,735.8483414,1.002646864,0.00367,HAT
8349,2455568.864,735.8643604,0.992631379,0.0032,HAT
8350,2455568.919,735.9187834,0.976868262,0.00274,HAT
8351,2455568.963,735.9628358,0.993454543,0.00316,HAT
8352,2455568.968,735.9682525,1.000930677,0.00261,HAT
8353,2455568.974,735.9738892,0.975834122,0.00236,HAT
8354,2455568.977,735.9765168,0.99872978,0.00197,HAT
8355,2455568.979,735.9791442,1.007126446,0.0016,HAT
8356,2455568.982,735.9818295,1.005300735,0.00169,HAT
8357,2455568.985,735.9845262,1.016772988,0.0018,HAT
8358,2455568.987,735.9872463,0.995020435,0.00216,HAT
8359,2455568.99,735.9899086,0.99890457,0.00205,HAT
8360,2455568.993,735.9925821,0.933615385,0.0024,HAT
8361,2455568.995,735.9952327,1.060874474,0.00212,HAT
8362,2455568.998,735.9978485,1.032114787,0.00237,HAT
8363,2455569,736.0004874,1.008240178,0.0014,HAT
8364,2455569.003,736.0032306,0.997029481,0.00137,HAT
8365,2455569.006,736.0059157,1.00308099,0.00141,HAT
8366,2455569.009,736.0086012,1.020375448,0.00139,HAT
8367,2455569.012,736.0116568,0.999696105,0.00139,HAT
8368,2455569.014,736.0144694,1.001410175,0.0014,HAT
8369,2455569.017,736.0171546,0.995194575,0.00143,HAT
8370,2455569.02,736.0198632,0.983703009,0.00142,HAT
8371,2455569.023,736.0225368,1.006106605,0.00144,HAT
8372,2455569.025,736.0252683,1.014593323,0.00143,HAT
8373,2455569.028,736.0280116,1.003348949,0.00144,HAT
8374,2455569.031,736.0307315,0.999097794,0.00147,HAT
8375,2455569.033,736.0334515,1.010955408,0.00146,HAT
8376,2455569.036,736.036183,1.009634076,0.00169,HAT
8377,2455569.039,736.0388568,0.986406669,0.00149,HAT
8378,2455569.042,736.0415883,1.006106605,0.0015,HAT
8379,2455569.044,736.0443432,1.004153254,0.00148,HAT
8380,2455569.047,736.0470399,1.013556586,0.00147,HAT
8381,2455569.05,736.0497485,0.997865482,0.00146,HAT
8382,2455569.053,736.0527576,0.997341751,0.00145,HAT
8383,2455569.056,736.0555125,0.993299004,0.00146,HAT
8384,2455569.769,736.7686914,1.016632525,0.00139,HAT
8385,2455569.771,736.7714617,1.015182213,0.00141,HAT
8386,2455569.774,736.7741354,1.00011053,0.0014,HAT
8387,2455569.777,736.7774574,0.994718053,0.00141,HAT
8388,2455569.78,736.7801312,1.010127047,0.0014,HAT
8389,2455569.783,736.782851,0.996607153,0.00139,HAT
8390,2455569.786,736.7855596,0.997332565,0.0014,HAT
8391,2455583.892,750.8916185,0.977732384,0.00141,HAT
8392,2455583.894,750.8942909,1.004088516,0.00143,HAT
8393,2455583.897,750.8969298,0.997608176,0.00139,HAT
8394,2455583.9,750.8995803,1.010769201,0.00144,HAT
8395,2455583.902,750.9022655,0.999696105,0.00141,HAT
8396,2455583.905,750.9052054,1.012231854,0.00142,HAT
8397,2455583.908,750.9079137,0.975744248,0.0014,HAT
8398,2455583.913,750.9131221,0.992402844,0.00141,HAT
8399,2455583.916,750.9157841,0.990010954,0.00141,HAT
8400,2455583.918,750.918423,0.978380977,0.00142,HAT
8401,2455583.921,750.9210388,1.011793768,0.00143,HAT
8402,2455583.924,750.9236777,0.997305008,0.00143,HAT
8403,2455583.926,750.9263513,1.020685629,0.00145,HAT
8404,2455583.929,750.9291755,0.996129955,0.00145,HAT
8405,2455583.932,750.9323699,1.014415788,0.00144,HAT
8406,2455583.935,750.9350204,0.989445779,0.00141,HAT
8407,2455583.938,750.9376478,0.997626553,0.00142,HAT
8408,2455583.94,750.9402635,0.998738979,0.00146,HAT
8409,2455583.943,750.9428677,1.006245613,0.00145,HAT
8410,2455583.946,750.9458075,0.993189227,0.00146,HAT
8411,2455583.948,750.948458,0.997121315,0.00149,HAT
8412,2455583.951,750.9511085,0.983938604,0.00143,HAT
8413,2455583.954,750.95384,0.991480096,0.00146,HAT
8414,2455583.957,750.9566062,0.994333336,0.00145,HAT
8415,2455583.959,750.9592683,0.978993932,0.00146,HAT
8416,2455583.962,750.9619304,1.002868522,0.00147,HAT
8417,2455583.965,750.9645923,1.036878812,0.00151,HAT
8418,2455583.967,750.9672776,1.01303395,0.00149,HAT
8419,2455583.97,750.9698818,0.999033382,0.0015,HAT
8420,2455583.973,750.9725323,0.997396868,0.00146,HAT
8421,2455583.975,750.9751943,0.99605656,0.0015,HAT
8422,2455583.978,750.977868,0.969884458,0.00146,HAT
8423,2455583.981,750.9805185,0.977291227,0.00145,HAT
8424,2455583.983,750.9831458,0.992896546,0.00151,HAT
8425,2455583.986,750.9860972,1.001502413,0.00151,HAT
8426,2455583.989,750.9887246,0.999383098,0.0015,HAT
8427,2455583.991,750.9913519,0.996221706,0.00151,HAT
8428,2455583.994,750.9940255,0.973688409,0.0015,HAT
8429,2455583.997,750.9968496,1.020196901,0.00156,HAT
8430,2455584,750.9995,0.984564109,0.00152,HAT
8431,2455584.002,751.0021159,1.012623496,0.00154,HAT
8432,2455584.005,751.0047548,0.996910109,0.00155,HAT
8433,2455584.007,751.0073705,0.987288322,0.00154,HAT
8434,2455584.01,751.0099631,0.987406541,0.00153,HAT
8435,2455584.013,751.0126136,1.025463012,0.0016,HAT
8436,2455584.015,751.0152177,0.983548997,0.00156,HAT
8437,2455584.729,751.7286027,1.017850513,0.00142,HAT
8438,2455584.732,751.731577,0.991060119,0.00139,HAT
8439,2455584.734,751.7342969,1.004227246,0.00139,HAT
8440,2455584.74,751.7395516,0.984582245,0.0014,HAT
8441,2455584.743,751.742503,0.982444442,0.0014,HAT
8442,2455584.745,751.7451535,0.991863708,0.0014,HAT
8443,2455584.748,751.7477808,0.981910717,0.00138,HAT
8444,2455584.75,751.7504545,0.985734598,0.00138,HAT
8445,2455584.753,751.7531166,1.010099137,0.0014,HAT
8446,2455584.756,751.755767,0.997341751,0.00139,HAT
8447,2455584.759,751.7586721,1.000543558,0.00141,HAT
8448,2455584.761,751.7613342,0.991763224,0.0014,HAT
8449,2455584.764,751.7640078,1.006634939,0.0014,HAT
8450,2455584.767,751.7666698,1.00887184,0.00141,HAT
8451,2455584.769,751.7693204,0.98821627,0.00141,HAT
8452,2455584.772,751.771994,0.99075894,0.00139,HAT
8453,2455584.775,751.7748065,0.990813693,0.00138,HAT
8454,2455584.778,751.7775148,0.986261318,0.00139,HAT
8455,2455584.78,751.7802,1.000313201,0.00138,HAT
8456,2455584.783,751.7834407,1.002693039,0.00139,HAT
8457,2455584.786,751.7861376,0.996937655,0.0014,HAT
8458,2455584.789,751.7888344,1.000663364,0.00142,HAT
8459,2455584.792,751.7914964,1.005309994,0.00141,HAT
8460,2455584.794,751.7941353,1.009373736,0.0014,HAT
8461,2455584.797,751.7968321,0.996074908,0.00141,HAT
8462,2455584.799,751.7994826,0.980257108,0.00139,HAT
8463,2455584.802,751.8021215,0.992348003,0.00139,HAT
8464,2455584.805,751.8048067,0.998499841,0.00139,HAT
8465,2455584.807,751.8074803,0.993454543,0.00139,HAT
8466,2455584.811,751.8106284,0.972030741,0.00138,HAT
8467,2455584.813,751.8133137,1.001373283,0.00139,HAT
8468,2455584.816,751.8159526,1.022341522,0.00141,HAT
8469,2455584.819,751.8186146,0.996506188,0.00141,HAT
8470,2455584.821,751.8212998,0.990777191,0.0014,HAT
8471,2455584.824,751.8243091,1.015546936,0.00138,HAT
8472,2455584.827,751.826948,1.008890424,0.00139,HAT
8473,2455584.83,751.8295984,1.014705466,0.00142,HAT
8474,2455584.832,751.8322837,1.000792403,0.00139,HAT
8475,2455584.835,751.8350268,0.997305008,0.00139,HAT
8476,2455584.838,751.8378277,0.980175855,0.00138,HAT
8477,2455584.841,751.8407791,1.003330467,0.0014,HAT
8478,2455584.843,751.8434411,0.996698948,0.00139,HAT
8479,2455584.846,751.8460685,1.013276569,0.0014,HAT
8480,2455584.851,751.8514389,0.999659275,0.00141,HAT
8481,2455584.854,751.8541125,0.995891441,0.00139,HAT
8482,2455584.857,751.8568209,0.994983778,0.00138,HAT
8483,2455584.859,751.8594829,1.0020191,0.0014,HAT
8484,2455584.862,751.8621449,0.991041863,0.00139,HAT
8485,2455584.865,751.8654436,1.014135534,0.00142,HAT
8486,2455584.868,751.8681867,0.990768066,0.00142,HAT
8487,2455584.871,751.8708372,1.004976716,0.00143,HAT
8488,2455584.874,751.8735108,1.016707436,0.00144,HAT
8489,2455584.876,751.8761497,1.009810774,0.00144,HAT
8490,2455584.879,751.8788002,0.979210361,0.00141,HAT
8491,2455584.881,751.8814275,0.987024653,0.00143,HAT
8492,2455584.884,751.8840896,1.020591625,0.00145,HAT
8493,2455584.887,751.8867516,1.021795534,0.00144,HAT
8494,2455584.889,751.8894021,1.004569527,0.00142,HAT
8495,2455584.892,751.8923535,0.99209212,0.00148,HAT
8496,2455584.895,751.8950734,0.991270085,0.00144,HAT
8497,2455584.898,751.8977471,0.988853602,0.00143,HAT
8498,2455584.9,751.900386,1.014948486,0.00142,HAT
8499,2455584.903,751.9031059,1.001806857,0.00143,HAT
8500,2455584.906,751.9061036,1.000138165,0.00142,HAT
8501,2455584.909,751.9087424,1.021447383,0.00144,HAT
8502,2455584.911,751.9114161,1.012064054,0.00144,HAT
8503,2455584.914,751.9140781,0.990020073,0.00144,HAT
8504,2455584.917,751.9171453,1.004023782,0.00142,HAT
8505,2455584.92,751.9198305,0.991279215,0.00142,HAT
8506,2455584.922,751.9224578,1.020431837,0.00144,HAT
8507,2455584.925,751.9250852,0.991900251,0.00143,HAT
8508,2455584.93,751.9303166,1.011123025,0.00145,HAT
8509,2455584.933,751.9329672,0.999318667,0.00145,HAT
8510,2455584.936,751.9356292,1.013958079,0.00147,HAT
8511,2455584.938,751.9383376,0.980482846,0.00144,HAT
8512,2455584.941,751.9412774,1.003580005,0.00149,HAT
8513,2455584.944,751.9439741,1.008110179,0.00151,HAT
8514,2455584.947,751.9469487,1.01096472,0.00147,HAT
8515,2455584.95,751.949634,0.987979652,0.00147,HAT
8516,2455584.952,751.9522844,0.972926427,0.00147,HAT
8517,2455584.955,751.9549233,1.006838931,0.00152,HAT
8518,2455584.958,751.9575969,0.978984915,0.00147,HAT
8519,2455584.96,751.960259,0.994067786,0.00148,HAT
8520,2455584.963,751.9629094,1.005384071,0.00151,HAT
8521,2455584.966,751.9655946,1.016988402,0.00151,HAT
8522,2455584.968,751.9682683,1.001308724,0.00153,HAT
8523,2455584.971,751.9708956,1.019990202,0.00154,HAT
8524,2455584.974,751.9739396,0.990010954,0.0015,HAT
8525,2455584.979,751.9793794,1.011681946,0.00151,HAT
8526,2455584.982,751.9820299,0.977345235,0.00147,HAT
8527,2455584.985,751.9847152,1.005550763,0.00153,HAT
8528,2455584.988,751.9876897,1.001327169,0.00151,HAT
8529,2455584.99,751.9903055,0.981539994,0.0015,HAT
8530,2455584.993,751.9929444,0.992887401,0.00152,HAT
8531,2455584.996,751.9956064,0.994589798,0.00154,HAT
8532,2455584.998,751.9982568,1.01253956,0.00156,HAT
8533,2455585.001,752.0008958,1.011551504,0.00156,HAT
8534,2455585.004,752.0035694,1.008936886,0.00156,HAT
8535,2455585.006,752.0062546,1.008444496,0.00159,HAT
8536,2455585.009,752.0089861,0.993674168,0.00156,HAT
8537,2455585.012,752.0116019,0.98272499,0.00157,HAT
8538,2455585.725,752.7248813,0.988270883,0.0014,HAT
8539,2455585.728,752.7276125,1.001899131,0.00139,HAT
8540,2455585.73,752.7302631,0.995652985,0.00139,HAT
8541,2455585.733,752.7329135,1.005319253,0.00141,HAT
8542,2455585.736,752.7355524,0.980202938,0.0014,HAT
8543,2455585.738,752.7382492,0.998812572,0.00139,HAT
8544,2455585.741,752.741189,1.002212927,0.00141,HAT
8545,2455585.744,752.7438279,1.003922066,0.00143,HAT
8546,2455585.746,752.7464668,0.986052413,0.00141,HAT
8547,2455585.749,752.7491058,1.002720745,0.00141,HAT
8548,2455585.752,752.7517447,1.004560275,0.00141,HAT
8549,2455585.754,752.7543835,0.987151932,0.00142,HAT
8550,2455585.757,752.7570456,0.991836303,0.00142,HAT
8551,2455585.76,752.7596845,1.000257923,0.00143,HAT
8552,2455585.762,752.7623696,0.997497923,0.00144,HAT
8553,2455585.765,752.7650664,1.003265782,0.00143,HAT
8554,2455585.768,752.7677284,0.992421124,0.00141,HAT
8555,2455585.773,752.7729832,0.995002106,0.00142,HAT
8556,2455585.776,752.7756799,0.980022395,0.00142,HAT
8557,2455585.778,752.7783304,0.992832534,0.00141,HAT
8558,2455585.781,752.7813397,0.994049474,0.00141,HAT
8559,2455585.784,752.7840017,0.996129955,0.00144,HAT
8560,2455585.787,752.7866522,0.99544209,0.00146,HAT
8561,2455585.789,752.7893374,1.00443075,0.00144,HAT
8562,2455585.792,752.7919879,1.000479052,0.00144,HAT
8563,2455585.795,752.7946731,1.007516112,0.00145,HAT
8564,2455585.797,752.7973351,1.007553231,0.00145,HAT
8565,2455585.803,752.8025782,0.97533992,0.00142,HAT
8566,2455585.805,752.8052055,0.980528,0.00143,HAT
8567,2455585.808,752.8078444,0.987442919,0.00142,HAT
8568,2455585.811,752.8105527,0.989783022,0.00141,HAT
8569,2455585.813,752.8131685,0.996662229,0.00145,HAT
8570,2455585.816,752.8158884,1.001465517,0.00143,HAT
8571,2455585.819,752.8185737,1.006940943,0.00142,HAT
8572,2455585.822,752.821525,0.983893293,0.0014,HAT
8573,2455585.824,752.8241755,0.972039694,0.0014,HAT
8574,2455585.827,752.8268144,0.990713315,0.00141,HAT
8575,2455585.83,752.8295112,1.00732126,0.00141,HAT
8576,2455585.832,752.8322311,0.9831686,0.0014,HAT
8577,2455585.835,752.8349163,1.013015289,0.00141,HAT
8578,2455585.838,752.8375436,0.971404252,0.00141,HAT
8579,2455585.84,752.840194,0.992320584,0.00142,HAT
8580,2455585.843,752.8428214,0.995616304,0.00141,HAT
8581,2455585.845,752.8454488,0.979941161,0.00141,HAT
8582,2455585.848,752.8480876,1.002794631,0.00147,HAT
8583,2455585.851,752.8507497,1.005597072,0.00141,HAT
8584,2455585.853,752.853377,0.994388287,0.00141,HAT
8585,2455585.856,752.8560622,1.000589636,0.00141,HAT
8586,2455585.859,752.8587242,0.999861854,0.00142,HAT
8587,2455585.862,752.8617104,1.005661907,0.00142,HAT
8588,2455585.864,752.8643493,1.006041741,0.00144,HAT
8589,2455585.87,752.8695345,1.00592129,0.00141,HAT
8590,2455585.875,752.8747428,1.005022998,0.00159,HAT
8591,2455585.877,752.8773586,0.993417943,0.00183,HAT
