,trial,End_Time(yrs),whole_system_stable,planet
901,4802,9637.782634,no,1
902,4802,38966.22803,no,2
903,4803,21002.72998,no,0
904,4803,19105.01432,no,1
905,4803,19105.01432,no,2
906,4804,6591.145734,no,0
907,4804,6591.145734,no,1
908,4804,100247.4845,no,2
909,4805,10091.97224,no,0
910,4805,4799.674457,no,1
911,4805,4799.674457,no,2
912,4806,2655.75369,no,0
913,4806,2655.75369,no,1
914,4806,2882.0283,no,2
915,4807,988.0094908,no,0
916,4807,988.0094908,no,1
917,4807,1048.254942,no,2
918,4808,28555.03306,no,0
919,4808,28555.03306,no,1
920,4808,28645.30703,no,2
921,4809,1000614.648,yes,0
922,4809,1000614.648,yes,1
923,4809,1000614.648,yes,2
924,4810,338.6757225,no,0
925,4810,116.8829803,no,1
926,4810,116.8829803,no,2
927,4811,5198.719061,no,0
928,4811,5198.719061,no,1
929,4811,5867.254091,no,2
930,4812,469.2373546,no,0
931,4812,469.2373546,no,1
932,4812,1766.410408,no,2
933,4813,60056.23846,no,0
934,4813,60056.23846,no,1
935,4813,61050.7561,no,2
936,4814,341.8164016,no,0
937,4814,159.5121947,no,1
938,4814,159.5121947,no,2
939,4815,1067.568781,no,0
940,4815,48.4183039,no,1
941,4815,3397.672815,no,2
942,4816,1000614.648,yes,0
943,4816,1000614.648,yes,1
944,4816,1000614.648,yes,2
945,4817,103521.3424,no,0
946,4817,103521.3424,no,1
947,4817,123583.5734,no,2
948,4818,555359.6069,no,0
949,4818,555359.6069,no,1
950,4818,556542.0543,no,2
951,4819,1000614.648,yes,0
952,4819,1000614.648,yes,1
953,4819,1000614.648,yes,2
954,4820,1000614.648,yes,0
955,4820,1000614.648,yes,1
956,4820,1000614.648,yes,2
957,4821,831.4348589,no,0
958,4821,831.4348589,no,1
959,4821,1000614.648,no,2
960,4822,719.0171731,no,0
961,4822,719.0171731,no,1
962,4822,1707.887162,no,2
963,4823,2169.978643,no,0
964,4823,2169.978643,no,1
965,4823,2208.280011,no,2
966,4824,1000614.648,yes,0
967,4824,1000614.648,yes,1
968,4824,1000614.648,yes,2
969,4825,1000614.648,yes,0
970,4825,1000614.648,yes,1
971,4825,1000614.648,yes,2
972,4826,11528.88441,no,0
973,4826,11528.88441,no,1
974,4826,1000614.648,no,2
975,4827,317056.6235,no,0
976,4827,317056.6235,no,1
977,4827,317203.4323,no,2
978,4828,9574.945194,no,0
979,4828,9574.945194,no,1
980,4828,88217.36375,no,2
981,4829,3196.84869,no,0
982,4829,2111.07672,no,1
983,4829,2111.07672,no,2
984,4830,1563.525126,no,0
985,4830,1563.525126,no,1
986,4830,1600.292672,no,2
987,4831,90283.80802,no,0
988,4831,90283.80802,no,1
989,4831,93711.19283,no,2
990,4832,5286.678932,no,0
991,4832,5286.678932,no,1
992,4832,387962.7264,no,2
993,4833,1000614.648,yes,0
994,4833,1000614.648,yes,1
995,4833,1000614.648,yes,2
996,4834,130.7841461,no,0
997,4834,130.7841461,no,1
998,4834,141.9775637,no,2
999,4835,42376.86916,no,0
1000,4835,41934.76146,no,1
1001,4835,41934.76146,no,2
1002,4836,659.7619874,no,0
1003,4836,55.7260767,no,1
1004,4836,55.7260767,no,2
1005,4837,10511.9443,no,0
1006,4837,122.4484208,no,1
1007,4837,122.4484208,no,2
1008,4838,1000614.648,yes,0
1009,4838,1000614.648,yes,1
1010,4838,1000614.648,yes,2
1011,4839,277.963168,no,0
1012,4839,277.963168,no,1
1013,4839,9994.958662,no,2
1014,4840,271469.4819,no,0
1015,4840,271469.4819,no,1
1016,4840,391917.677,no,2
1017,4841,4133.720504,no,0
1018,4841,4133.720504,no,1
1019,4841,4584.186831,no,2
1020,4842,1000614.648,yes,0
1021,4842,1000614.648,yes,1
1022,4842,1000614.648,yes,2
1023,4843,1266.239396,no,0
1024,4843,1266.239396,no,1
1025,4843,159338.8518,no,2
1026,4844,115767.441,no,0
1027,4844,115767.441,no,1
1028,4844,144559.0656,no,2
1029,4845,1000614.648,yes,0
1030,4845,1000614.648,yes,1
1031,4845,1000614.648,yes,2
1032,4846,1000614.648,yes,0
1033,4846,1000614.648,yes,1
1034,4846,1000614.648,yes,2
1035,4847,149.4151866,no,0
1036,4847,49.9334011,no,1
1037,4847,49.9334011,no,2
1038,4848,1000614.648,yes,0
1039,4848,1000614.648,yes,1
1040,4848,1000614.648,yes,2
1041,4849,1000614.648,yes,0
1042,4849,1000614.648,yes,1
1043,4849,1000614.648,yes,2
1044,4850,67512.0136,no,0
1045,4850,4067.934683,no,1
1046,4850,4067.934683,no,2
1047,4851,57390.84752,no,0
1048,4851,1678.915491,no,1
1049,4851,1678.915491,no,2
1050,4852,215.3591491,no,0
1051,4852,215.3591491,no,1
1052,4852,10798.06733,no,2
1053,4853,244423.4641,no,0
1054,4853,244423.4641,no,1
1055,4853,244525.2882,no,2
1056,4854,3883.998865,no,0
1057,4854,3821.739461,no,1
1058,4854,3821.739461,no,2
1059,4855,1000614.648,yes,0
1060,4855,1000614.648,yes,1
1061,4855,1000614.648,yes,2
1062,4856,1000614.648,yes,0
1063,4856,1000614.648,yes,1
1064,4856,1000614.648,yes,2
1065,4857,1000614.648,yes,0
1066,4857,1000614.648,yes,1
1067,4857,1000614.648,yes,2
1068,4858,9838.704832,no,0
1069,4858,124.0285694,no,1
1070,4858,124.0285694,no,2
1071,4859,40801.37195,no,0
1072,4859,33980.58745,no,1
1073,4859,33980.58745,no,2
1074,4860,722355.3608,no,0
1075,4860,722355.3608,no,1
1076,4860,1000614.648,no,2
1077,4861,1000614.648,yes,0
1078,4861,1000614.648,yes,1
1079,4861,1000614.648,yes,2
1080,4862,11481.62318,no,0
1081,4862,9135.909859,no,1
1082,4862,9135.909859,no,2
1083,4863,186163.2344,no,0
1084,4863,186163.2344,no,1
1085,4863,207131.8165,no,2
1086,4864,101.9334074,no,0
1087,4864,101.9334074,no,1
1088,4864,120.9385453,no,2
1089,4865,77272.45401,no,0
1090,4865,67237.89068,no,1
1091,4865,67237.89068,no,2
1092,4866,7114.069149,no,0
1093,4866,7114.069149,no,1
1094,4866,19375.10669,no,2
1095,4867,1000614.648,yes,0
1096,4867,1000614.648,yes,1
1097,4867,1000614.648,yes,2
1098,4868,83.38432,no,0
1099,4868,83.38432,no,1
1100,4868,116.4960264,no,2
1101,4869,24402.51522,no,0
1102,4869,110.8837764,no,1
1103,4869,110.8837764,no,2
1104,4870,1000614.648,yes,0
1105,4870,1000614.648,yes,1
1106,4870,1000614.648,yes,2
1107,4871,182.9168796,no,0
1108,4871,182.9168796,no,1
1109,4871,193.3946597,no,2
1110,4872,3160.016405,no,0
1111,4872,3160.016405,no,1
1112,4872,18333.31302,no,2
1113,4873,555.4195899,no,0
1114,4873,555.4195899,no,1
1115,4873,566.6275434,no,2
1116,4874,1703.507504,no,0
1117,4874,174.2494253,no,1
1118,4874,174.2494253,no,2
1119,4875,38297.56195,no,0
1120,4875,38297.56195,no,1
1121,4875,86609.38747,no,2
1122,4876,41785.82791,no,0
1123,4876,141.5047432,no,1
1124,4876,141.5047432,no,2
1125,4877,8129.110212,no,0
1126,4877,8129.110212,no,1
1127,4877,8716.865543,no,2
1128,4878,26548.58553,no,0
1129,4878,26461.22867,no,1
1130,4878,26461.22867,no,2
1131,4879,5809.557861,no,0
1132,4879,861.3638949,no,1
1133,4879,861.3638949,no,2
1134,4880,1000614.648,yes,0
1135,4880,1000614.648,yes,1
1136,4880,1000614.648,yes,2
1137,4881,204.321659,no,0
1138,4881,204.321659,no,1
1139,4881,265.1913271,no,2
1140,4882,1062.917133,no,0
1141,4882,1062.917133,no,1
1142,4882,18268.77826,no,2
1143,4883,1000614.648,yes,0
1144,4883,1000614.648,yes,1
1145,4883,1000614.648,yes,2
1146,4884,395.9751055,no,0
1147,4884,395.9751055,no,1
1148,4884,451.3596028,no,2
1149,4885,1000614.648,yes,0
1150,4885,1000614.648,yes,1
1151,4885,1000614.648,yes,2
1152,4886,996.1930242,no,0
1153,4886,996.1930242,no,1
1154,4886,1997.629315,no,2
1155,4887,1000614.648,yes,0
1156,4887,1000614.648,yes,1
1157,4887,1000614.648,yes,2
1158,4888,3089.68391,no,0
1159,4888,3089.68391,no,1
1160,4888,7001.89919,no,2
1161,4889,12278.01285,no,0
1162,4889,10138.51668,no,1
1163,4889,10138.51668,no,2
1164,4890,1000614.648,yes,0
1165,4890,1000614.648,yes,1
1166,4890,1000614.648,yes,2
1167,4891,1000614.648,yes,0
1168,4891,1000614.648,yes,1
1169,4891,1000614.648,yes,2
1170,4892,2426.749075,no,0
1171,4892,2426.749075,no,1
1172,4892,4980.614652,no,2
1173,4893,23399.52928,no,0
1174,4893,20181.28927,no,1
1175,4893,20181.28927,no,2
1176,4894,1000614.648,yes,0
1177,4894,1000614.648,yes,1
1178,4894,1000614.648,yes,2
1179,4895,382918.0564,no,0
1180,4895,296211.8445,no,1
1181,4895,296211.8445,no,2
1182,4896,11385.28222,no,0
1183,4896,11385.28222,no,1
1184,4896,14094.374,no,2
1185,4897,1000614.648,yes,0
1186,4897,1000614.648,yes,1
1187,4897,1000614.648,yes,2
1188,4898,929.4073149,no,0
1189,4898,929.4073149,no,1
1190,4898,1207.251878,no,2
1191,4899,615.8979441,no,0
1192,4899,615.8979441,no,1
1193,4899,2302.857004,no,2
1194,4900,28542.15371,no,0
1195,4900,28542.15371,no,1
1196,4900,43727.72891,no,2
1197,4901,1000614.648,yes,0
1198,4901,1000614.648,yes,1
1199,4901,1000614.648,yes,2
1200,4902,1000614.648,yes,0
1201,4902,1000614.648,yes,1
1202,4902,1000614.648,yes,2
1203,4903,1251.836698,no,0
1204,4903,1251.836698,no,1
1205,4903,1252.037996,no,2
1206,4904,25259.54586,no,0
1207,4904,23919.51132,no,1
1208,4904,23919.51132,no,2
1209,4905,1000614.648,yes,0
1210,4905,1000614.648,yes,1
1211,4905,1000614.648,yes,2
1212,4906,1000614.648,yes,0
1213,4906,1000614.648,yes,1
1214,4906,1000614.648,yes,2
1215,4907,159.1496833,no,0
1216,4907,159.1496833,no,1
1217,4907,1832.174477,no,2
1218,4908,1000614.648,yes,0
1219,4908,1000614.648,yes,1
1220,4908,1000614.648,yes,2
1221,4909,130512.2717,no,0
1222,4909,130512.2717,no,1
1223,4909,141359.7438,no,2
1224,4910,64.5473987,no,0
1225,4910,64.5473987,no,1
1226,4910,1037.427909,no,2
1227,4911,1103.032089,no,0
1228,4911,695.1489167,no,1
1229,4911,695.1489167,no,2
1230,4912,1000614.648,yes,0
1231,4912,1000614.648,yes,1
1232,4912,1000614.648,yes,2
1233,4913,42078.74679,no,0
1234,4913,42078.74679,no,1
1235,4913,59394.41779,no,2
1236,4914,29121.95835,no,0
1237,4914,24645.41357,no,1
1238,4914,24645.41357,no,2
1239,4915,2037.802876,no,0
1240,4915,2037.802876,no,1
1241,4915,5062.937252,no,2
1242,4916,17037.46122,no,0
1243,4916,17037.46122,no,1
1244,4916,26370.03463,no,2
1245,4917,58144.45527,no,0
1246,4917,58144.45527,no,1
1247,4917,64823.9003,no,2
1248,4918,1313.148633,no,0
1249,4918,1237.246847,no,1
1250,4918,48466.80358,no,2
1251,4919,6207.236782,no,0
1252,4919,472.7649476,no,1
1253,4919,472.7649476,no,2
1254,4920,2072.226675,no,0
1255,4920,917.3105429,no,1
1256,4920,917.3105429,no,2
1257,4921,5271.609728,no,0
1258,4921,2158.008684,no,1
1259,4921,2158.008684,no,2
1260,4922,4132.874449,no,0
1261,4922,1098.72929,no,1
1262,4922,1098.72929,no,2
1263,4923,601881.4844,no,0
1264,4923,601881.4844,no,1
1265,4923,968127.7777,no,2
1266,4924,88.2525577,no,0
1267,4924,25.8138478,no,1
1268,4924,25.8138478,no,2
1269,4925,52092.11537,no,0
1270,4925,33746.09161,no,1
1271,4925,33746.09161,no,2
1272,4926,22614.77568,no,0
1273,4926,2845.641726,no,1
1274,4926,2845.641726,no,2
1275,4927,29537.43936,no,0
1276,4927,29537.43936,no,1
1277,4927,31816.13758,no,2
1278,4928,1000614.648,yes,0
1279,4928,1000614.648,yes,1
1280,4928,1000614.648,yes,2
1281,4929,30966.08882,no,0
1282,4929,30966.08882,no,1
1283,4929,75341.98117,no,2
1284,4930,2157.514054,no,0
1285,4930,2117.221079,no,1
1286,4930,2117.221079,no,2
1287,4931,323340.7083,no,0
1288,4931,323233.5846,no,1
1289,4931,323233.5846,no,2
1290,4932,4561.080865,no,0
1291,4932,3607.431672,no,1
1292,4932,3607.431672,no,2
1293,4933,2905.543806,no,0
1294,4933,2905.543806,no,1
1295,4933,7845.559614,no,2
1296,4934,7700.444271,no,0
1297,4934,95.6532156,no,1
1298,4934,95.6532156,no,2
1299,4935,15312.70453,no,0
1300,4935,15312.70453,no,1
1301,4935,19701.40563,no,2
1302,4936,1000614.648,yes,0
1303,4936,1000614.648,yes,1
1304,4936,1000614.648,yes,2
1305,4937,86185.01236,no,0
1306,4937,55763.83496,no,1
1307,4937,55763.83496,no,2
1308,4938,186792.8816,no,0
1309,4938,530.0749915,no,1
1310,4938,530.0749915,no,2
1311,4939,1000614.648,yes,0
1312,4939,1000614.648,yes,1
1313,4939,1000614.648,yes,2
1314,4940,1000614.648,yes,0
1315,4940,1000614.648,yes,1
1316,4940,1000614.648,yes,2
1317,4941,14192.21578,no,0
1318,4941,1049.976258,no,1
1319,4941,1049.976258,no,2
1320,4942,10604.18553,no,0
1321,4942,10604.18553,no,1
1322,4942,13435.72454,no,2
1323,4943,1000614.648,yes,0
1324,4943,1000614.648,yes,1
1325,4943,1000614.648,yes,2
1326,4944,1437.552188,no,0
1327,4944,94.2570956,no,1
1328,4944,94.2570956,no,2
1329,4945,674427.8306,no,0
1330,4945,674427.8306,no,1
1331,4945,678899.4858,no,2
1332,4946,109775.9398,no,0
1333,4946,109775.9398,no,1
1334,4946,111054.4394,no,2
1335,4947,67443.00112,no,0
1336,4947,67443.00112,no,1
1337,4947,74145.57678,no,2
1338,4948,1000614.648,yes,0
1339,4948,1000614.648,yes,1
1340,4948,1000614.648,yes,2
1341,4949,5428.247011,no,0
1342,4949,598.2729414,no,1
1343,4949,598.2729414,no,2
1344,4950,53000.83272,no,0
1345,4950,53000.83272,no,1
1346,4950,59501.4637,no,2
1347,4951,4034.812243,no,0
1348,4951,4034.812243,no,1
1349,4951,4778.947893,no,2
1350,4952,29088.21676,no,0
1351,4952,29088.21676,no,1
1352,4952,29143.47702,no,2
1353,4953,6524.152341,no,0
1354,4953,209.9123561,no,1
1355,4953,209.9123561,no,2
1356,4954,1000614.648,yes,0
1357,4954,1000614.648,yes,1
1358,4954,1000614.648,yes,2
1359,4955,1558.463775,no,0
1360,4955,1558.463775,no,1
1361,4955,1899.542595,no,2
1362,4956,1000614.648,yes,0
1363,4956,1000614.648,yes,1
1364,4956,1000614.648,yes,2
1365,4957,266.7928938,no,0
1366,4957,266.7928938,no,1
1367,4957,538.4314222,no,2
1368,4958,740.6468861,no,0
1369,4958,221.2004199,no,1
1370,4958,221.2004199,no,2
1371,4959,6174.026419,no,0
1372,4959,918.3131109,no,1
1373,4959,918.3131109,no,2
1374,4960,4078.259621,no,0
1375,4960,4078.259621,no,1
1376,4960,4261.001634,no,2
1377,4961,11743.61464,no,0
1378,4961,559.8920796,no,1
1379,4961,559.8920796,no,2
1380,4962,997816.8745,no,0
1381,4962,997816.8745,no,1
1382,4962,1000614.648,no,2
1383,4963,1000614.648,yes,0
1384,4963,1000614.648,yes,1
1385,4963,1000614.648,yes,2
1386,4964,1000614.648,yes,0
1387,4964,1000614.648,yes,1
1388,4964,1000614.648,yes,2
1389,4965,365.4957768,no,0
1390,4965,365.4957768,no,1
1391,4965,6561.202549,no,2
1392,4966,9174.481899,no,0
1393,4966,8501.192004,no,1
1394,4966,8501.192004,no,2
1395,4967,5547.648645,no,0
1396,4967,5547.648645,no,1
1397,4967,6586.106388,no,2
1398,4968,3600.00887,no,0
1399,4968,3600.00887,no,1
1400,4968,3620.61888,no,2
1401,4969,846.8151564,no,0
1402,4969,846.8151564,no,1
1403,4969,1120.564685,no,2
1404,4970,2432.68168,no,0
1405,4970,2306.551066,no,1
1406,4970,2306.551066,no,2
1407,4971,131.1324194,no,0
1408,4971,131.1324194,no,1
1409,4971,721.5202319,no,2
1410,4972,1146.9237,no,0
1411,4972,1146.9237,no,1
1412,4972,3103.867937,no,2
1413,4973,39513.6468,no,0
1414,4973,39513.6468,no,1
1415,4973,55878.87978,no,2
1416,4974,26.6451265,no,0
1417,4974,26.6451265,no,1
1418,4974,380.7958634,no,2
1419,4975,1000614.648,yes,0
1420,4975,1000614.648,yes,1
1421,4975,1000614.648,yes,2
1422,4976,8482.827904,no,0
1423,4976,8482.827904,no,1
1424,4976,10029.91388,no,2
1425,4977,1000614.648,yes,0
1426,4977,1000614.648,yes,1
1427,4977,1000614.648,yes,2
1428,4978,21451.84735,no,0
1429,4978,12290.43462,no,1
1430,4978,12290.43462,no,2
1431,4979,372849.1429,no,0
1432,4979,372849.1429,no,1
1433,4979,473288.0158,no,2
1434,4980,13362.43344,no,0
1435,4980,1976.133272,no,1
1436,4980,1976.133272,no,2
1437,4981,649.812154,no,0
1438,4981,23.2402501,no,1
1439,4981,23.2402501,no,2
1440,4982,52779.33569,no,0
1441,4982,52779.33569,no,1
1442,4982,116558.6424,no,2
1443,4983,1179.965555,no,0
1444,4983,735.2573504,no,1
1445,4983,735.2573504,no,2
1446,4984,45.6610892,no,0
1447,4984,45.6610892,no,1
1448,4984,2820.072682,no,2
1449,4985,90.5748334,no,0
1450,4985,90.5748334,no,1
1451,4985,108.5333042,no,2
1452,4986,20670.34028,no,0
1453,4986,20670.34028,no,1
1454,4986,22241.19331,no,2
1455,4987,1000614.648,yes,0
1456,4987,1000614.648,yes,1
1457,4987,1000614.648,yes,2
1458,4988,3106.264472,no,0
1459,4988,199.8635075,no,1
1460,4988,199.8635075,no,2
1461,4989,166.2222153,no,0
1462,4989,166.2222153,no,1
1463,4989,3805.218556,no,2
1464,4990,1000614.648,yes,0
1465,4990,1000614.648,yes,1
1466,4990,1000614.648,yes,2
1467,4991,67562.20376,no,0
1468,4991,67562.20376,no,1
1469,4991,87432.41443,no,2
1470,4992,7140.59726,no,0
1471,4992,7140.59726,no,1
1472,4992,8058.240676,no,2
1473,4993,203.731412,no,0
1474,4993,203.731412,no,1
1475,4993,12529.11959,no,2
1476,4994,1000614.648,yes,0
1477,4994,1000614.648,yes,1
1478,4994,1000614.648,yes,2
1479,4995,143.0025858,no,0
1480,4995,143.0025858,no,1
1481,4995,1322.709715,no,2
1482,4996,1000614.648,yes,0
1483,4996,1000614.648,yes,1
1484,4996,1000614.648,yes,2
1485,4997,2046.23066,no,0
1486,4997,1104.124945,no,1
1487,4997,1104.124945,no,2
1488,4998,15.8335939,no,0
1489,4998,15.8335939,no,1
1490,4998,33.5133442,no,2
1491,4999,17179.24774,no,0
1492,4999,17179.24774,no,1
1493,4999,66518.85359,no,2
1494,5000,19131.88722,no,0
1495,5000,19131.88722,no,1
1496,5000,21931.64434,no,2
1497,5001,2448.537534,no,0
1498,5001,2448.537534,no,1
1499,5001,2512.567926,no,2
1500,5002,2336.953808,no,0
1501,5002,2323.844258,no,1
1502,5002,2323.844258,no,2
1503,5003,4899.886435,no,0
1504,5003,4899.886435,no,1
1505,5003,7045.482454,no,2
1506,5004,2722.428063,no,0
1507,5004,2722.428063,no,1
1508,5004,37568.95735,no,2
1509,5005,104826.1816,no,0
1510,5005,102498.4616,no,1
1511,5005,102498.4616,no,2
1512,5006,117563.9017,no,0
1513,5006,117563.9017,no,1
1514,5006,119518.1383,no,2
1515,5007,6195.022566,no,0
1516,5007,44.8481426,no,1
1517,5007,44.8481426,no,2
1518,5008,1000614.648,yes,0
1519,5008,1000614.648,yes,1
1520,5008,1000614.648,yes,2
1521,5009,1000614.648,yes,0
1522,5009,1000614.648,yes,1
1523,5009,1000614.648,yes,2
1524,5010,8424.850393,no,0
1525,5010,8424.850393,no,1
1526,5010,11347.47096,no,2
1527,5011,3686.408832,no,0
1528,5011,3686.408832,no,1
1529,5011,5469.931721,no,2
1530,5012,1000614.648,yes,0
1531,5012,1000614.648,yes,1
1532,5012,1000614.648,yes,2
1533,5013,1000614.648,yes,0
1534,5013,1000614.648,yes,1
1535,5013,1000614.648,yes,2
1536,5014,1000614.648,yes,0
1537,5014,1000614.648,yes,1
1538,5014,1000614.648,yes,2
1539,5015,3236.848465,no,0
1540,5015,3236.848465,no,1
1541,5015,14990.11952,no,2
1542,5016,1000614.648,yes,0
1543,5016,1000614.648,yes,1
1544,5016,1000614.648,yes,2
1545,5017,8078.232486,no,0
1546,5017,8078.232486,no,1
1547,5017,8394.250485,no,2
1548,5018,1000614.648,yes,0
1549,5018,1000614.648,yes,1
1550,5018,1000614.648,yes,2
1551,5019,192.8534658,no,0
1552,5019,192.8534658,no,1
1553,5019,2851.948095,no,2
1554,5020,1000614.648,yes,0
1555,5020,1000614.648,yes,1
1556,5020,1000614.648,yes,2
1557,5021,1000614.648,yes,0
1558,5021,1000614.648,yes,1
1559,5021,1000614.648,yes,2
1560,5022,1000614.648,yes,0
1561,5022,1000614.648,yes,1
1562,5022,1000614.648,yes,2
1563,5023,541.2762648,no,0
1564,5023,541.2762648,no,1
1565,5023,567.7909654,no,2
1566,5024,1820.30507,no,0
1567,5024,1820.30507,no,1
1568,5024,3712.503188,no,2
1569,5025,1000614.648,yes,0
1570,5025,1000614.648,yes,1
1571,5025,1000614.648,yes,2
1572,5026,3339.020519,no,0
1573,5026,3339.020519,no,1
1574,5026,6995.201174,no,2
1575,5027,257311.2241,no,0
1576,5027,257311.2241,no,1
1577,5027,262715.6305,no,2
1578,5028,4624.969723,no,0
1579,5028,4624.969723,no,1
1580,5028,4717.295214,no,2
1581,5029,1000614.648,yes,0
1582,5029,1000614.648,yes,1
1583,5029,1000614.648,yes,2
1584,5030,921.1004713,no,0
1585,5030,921.1004713,no,1
1586,5030,1039.659431,no,2
1587,5031,161224.7244,no,0
1588,5031,29487.71375,no,1
1589,5031,29487.71375,no,2
1590,5032,797568.5553,no,0
1591,5032,797568.5553,no,1
1592,5032,801662.2069,no,2
1593,5033,16401.51804,no,0
1594,5033,16252.83704,no,1
1595,5033,16252.83704,no,2
1596,5034,1000614.648,yes,0
1597,5034,1000614.648,yes,1
1598,5034,1000614.648,yes,2
1599,5035,1000614.648,yes,0
1600,5035,1000614.648,yes,1
1601,5035,1000614.648,yes,2
1602,5036,783.6249785,no,0
1603,5036,783.6249785,no,1
1604,5036,4818.890107,no,2
1605,5037,1078.750478,no,0
1606,5037,25.6007114,no,1
1607,5037,25.6007114,no,2
1608,5038,1000614.648,yes,0
1609,5038,1000614.648,yes,1
1610,5038,1000614.648,yes,2
1611,5039,36764.87232,no,0
1612,5039,35315.56361,no,1
1613,5039,35315.56361,no,2
1614,5040,1619.967525,no,0
1615,5040,67.0077135,no,1
1616,5040,67.0077135,no,2
1617,5041,1000614.648,no,0
1618,5041,597796.154,no,1
1619,5041,597796.154,no,2
1620,5042,1000614.648,yes,0
1621,5042,1000614.648,yes,1
1622,5042,1000614.648,yes,2
1623,5043,12934.15847,no,0
1624,5043,12934.15847,no,1
1625,5043,13737.1915,no,2
1626,5044,14498.31613,no,0
1627,5044,14498.31613,no,1
1628,5044,24624.4332,no,2
1629,5045,36044.12488,no,0
1630,5045,36044.12488,no,1
1631,5045,158116.1437,no,2
1632,5046,19390.17184,no,0
1633,5046,16587.37956,no,1
1634,5046,16587.37956,no,2
1635,5047,3425.944314,no,0
1636,5047,3425.944314,no,1
1637,5047,5124.129051,no,2
1638,5049,3068.400259,no,0
1639,5049,3068.400259,no,1
1640,5049,11020.59659,no,2
1641,5050,1000614.648,yes,0
1642,5050,1000614.648,yes,1
1643,5050,1000614.648,yes,2
1644,5051,445.0802293,no,0
1645,5051,445.0802293,no,1
1646,5051,20892.85548,no,2
1647,5052,340.0121121,no,0
1648,5052,340.0121121,no,1
1649,5052,343.7128888,no,2
1650,5053,3290.661658,no,0
1651,5053,312.4648386,no,1
1652,5053,312.4648386,no,2
1653,5054,142.6698933,no,0
1654,5054,142.6698933,no,1
1655,5054,50860.53856,no,2
1656,5055,6236.69796,no,0
1657,5055,69.0304397,no,1
1658,5055,69.0304397,no,2
1659,5056,286.9481575,no,0
1660,5056,286.9481575,no,1
1661,5056,464.0627433,no,2
1662,5057,11617.60935,no,0
1663,5057,5443.93351,no,1
1664,5057,5443.93351,no,2
1665,5058,2756.827528,no,0
1666,5058,2756.827528,no,1
1667,5058,3120.218097,no,2
1668,5059,20113.25173,no,0
1669,5059,8547.573975,no,1
1670,5059,8547.573975,no,2
1671,5060,21718.75118,no,0
1672,5060,21718.75118,no,1
1673,5060,24801.74842,no,2
1674,5061,269.8879058,no,0
1675,5061,269.8879058,no,1
1676,5061,12625.48983,no,2
1677,5062,1000614.648,yes,0
1678,5062,1000614.648,yes,1
1679,5062,1000614.648,yes,2
1680,5064,13703.68106,no,0
1681,5064,13703.68106,no,1
1682,5064,15881.15969,no,2
1683,5065,1000614.648,yes,0
1684,5065,1000614.648,yes,1
1685,5065,1000614.648,yes,2
1686,5066,3004.486399,no,0
1687,5066,3004.486399,no,1
1688,5066,4036.832468,no,2
1689,5067,9984.267879,no,0
1690,5067,692.3754538,no,1
1691,5067,692.3754538,no,2
1692,5068,1000614.648,yes,0
